Date,Open,High,Low,Close,Volume [BRL],Volume [shares],IFR (RSI) [9],True Range [1],Moving Average A [21],Moving Average E [9],IsLocalPeak,IsLocalTrough,derivative_peaks,derivative_troughs,bear_harami,bull_harami,bear_engulfing,bull_engulfing,hammer,shooting_star
2012-03-29,63.5,63.93,62.9,63.9,128273942.8,2020650,35.32,1.25,65.67809523809525,65.00668511288814,0.0,1.0,-0.09499999999999886,-0.33200000000000074,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-30,64.55,64.57,63.19,63.54,157475353.6,2475850,32.75,1.38,65.57333333333334,64.71334809031052,0.0,0.0,-0.09499999999999886,-0.33200000000000074,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-02,63.04,64.58,63.04,64.3,58763458.44,917880,42.66,1.54,65.45666666666668,64.63067847224842,1.0,0.0,-0.33500000000000085,-0.33200000000000074,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-03,64.42,64.5,63.03,63.42,257151464.4,4046850,35.79,1.47,65.33619047619048,64.38854277779873,0.0,0.0,-0.33500000000000085,-0.33200000000000074,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-04,62.62,63.03,62.5,62.65,108681047.1,1732910,30.89,0.92,65.27095238095238,64.040834222239,0.0,0.0,-0.33500000000000085,-0.33200000000000074,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-05,62.71,63.35,62.43,62.7,143700599.6,2285640,31.58,0.92,65.15619047619047,63.7726673777912,1.0,0.0,-0.409999999999999,-0.33200000000000074,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-09,62.28,62.28,61.5,61.98,71496702.64,1156220,27.22,1.2,64.97095238095238,63.41413390223296,0.0,0.0,-0.409999999999999,-0.33200000000000074,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-10,61.94,61.94,60.42,60.82,210714489.0,3448070,21.77,1.56,64.74142857142857,62.895307121786374,0.0,0.0,-0.409999999999999,-0.33200000000000074,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-11,61.24,61.41,60.33,60.33,82839841.08,1361130,19.87,1.08,64.50047619047618,62.382245697429106,0.0,1.0,-0.409999999999999,-0.32125000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-12,60.85,62.0,60.57,62.0,116978659.9,1900880,39.9,1.67,64.24809523809523,62.30579655794329,1.0,0.0,-0.33750000000000036,-0.32125000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13,61.6,61.8,60.8,61.05,70396738.17,1149750,34.4,1.2,63.95999999999998,62.05463724635464,0.0,0.0,-0.33750000000000036,-0.32125000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16,61.36,61.76,60.51,61.03,111446379.2,1825190,34.29,1.25,63.6938095238095,61.84970979708372,0.0,1.0,-0.33750000000000036,0.05999999999999991,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17,61.62,62.05,61.18,61.79,98148877.88,1591030,42.31,1.02,63.46333333333331,61.83776783766697,0.0,0.0,-0.33750000000000036,0.05999999999999991,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-18,61.3,62.3,61.3,62.0,192058687.0,3095630,44.42,1.0,63.241904761904756,61.87021427013358,0.0,0.0,-0.33750000000000036,0.05999999999999991,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-19,61.8,62.5,61.59,61.66,287591794.3,4653660,41.65,0.91,63.02809523809523,61.82817141610687,0.0,0.0,-0.33750000000000036,0.05999999999999991,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-20,62.1,62.5,61.46,61.59,165347176.5,2666970,41.05,1.04,62.82571428571429,61.7805371328855,0.0,0.0,-0.33750000000000036,0.05999999999999991,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-23,60.72,60.73,60.01,60.61,158928161.1,2635740,33.52,1.58,62.62380952380952,61.5464297063084,0.0,1.0,-0.33750000000000036,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-24,60.59,61.12,60.4,61.06,81322518.67,1338970,39.28,0.72,62.441428571428574,61.44914376504673,0.0,0.0,-0.33750000000000036,-0.1,0.0,0.0,0.0,1.1372526720535852,0.0,0.0
2012-04-25,61.33,61.61,60.37,60.94,95896649.05,1574230,38.28,1.24,62.21095238095237,61.347315012037384,1.0,0.0,-0.0433333333333334,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-26,60.3,61.35,60.1,61.24,112670481.5,1854610,42.38,1.25,62.03619047619046,61.32585200962991,0.0,1.0,-0.0433333333333334,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-27,61.55,61.65,60.72,60.81,94898367.11,1555060,38.28,0.93,61.87714285714285,61.22268160770393,1.0,0.0,0.019999999999999574,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-30,60.9,61.01,60.28,60.9,71114523.19,1172510,39.66,0.73,61.73428571428572,61.15814528616315,0.0,1.0,0.019999999999999574,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,1.0
2012-05-02,60.66,61.52,60.57,61.5,106321426.5,1741150,48.3,0.95,61.63714285714286,61.22651622893052,0.0,0.0,0.019999999999999574,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-03,61.65,62.9,60.82,61.24,96433391.34,1574440,45.15,2.08,61.49142857142858,61.22921298314442,1.0,0.0,0.4166666666666667,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-04,61.14,61.23,59.52,59.94,308751514.4,5121980,33.03,1.72,61.32571428571429,60.97137038651554,0.0,0.0,0.4166666666666667,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-07,59.78,60.41,59.47,60.34,297466374.4,4963320,38.72,0.94,61.2157142857143,60.84509630921244,0.0,0.0,0.4166666666666667,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-08,60.2,60.2,58.95,59.39,135004363.7,2274370,31.55,1.39,61.05809523809524,60.55407704736995,0.0,0.0,0.4166666666666667,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-09,58.8,59.35,58.25,58.9,152590644.2,2593770,28.49,1.14,60.91142857142857,60.223261637895966,0.0,1.0,0.4166666666666667,-0.33833333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-10,59.35,59.85,58.68,58.78,91501693.87,1543290,27.75,1.17,60.814285714285724,59.93460931031677,1.0,0.0,-0.6099999999999994,-0.33833333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-11,58.34,59.4,58.21,58.55,116090679.7,1972150,26.27,1.19,60.729523809523805,59.65768744825342,0.0,0.0,-0.6099999999999994,-0.33833333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-14,58.0,58.01,56.65,56.65,159565814.3,2788920,17.59,1.9,60.474761904761905,59.05614995860274,0.0,0.0,-0.6099999999999994,-0.33833333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-15,57.05,57.17,55.23,55.44,181936296.2,3239790,14.22,1.94,60.207619047619055,58.332919966882194,0.0,0.0,-0.6099999999999994,-0.33833333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-16,56.3,56.71,54.57,55.12,267352555.0,4830990,13.45,2.14,59.92619047619048,57.69033597350576,0.0,0.0,-0.6099999999999994,-0.33833333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-17,55.6,55.6,53.24,53.35,271778180.5,5004510,10.07,2.36,59.52428571428571,56.82226877880461,0.0,0.0,-0.6099999999999994,-0.33833333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-18,53.95,54.23,53.02,53.64,380686732.7,7106960,14.05,1.21,59.12619047619047,56.185815023043695,0.0,1.0,-0.6099999999999994,-0.7471428571428567,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-21,53.9,55.78,53.89,55.69,131999631.7,2400040,36.43,2.14,58.84190476190476,56.086652018434954,1.0,0.0,-0.5814285714285715,-0.7471428571428567,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-22,55.55,55.65,54.0,54.18,127574193.5,2326210,29.96,1.69,58.48904761904763,55.705321614747966,0.0,0.0,-0.5814285714285715,-0.7471428571428567,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-23,53.7,54.27,52.18,53.89,274204711.6,5156920,28.86,2.09,58.169047619047625,55.342257291798376,0.0,1.0,-0.5814285714285715,-0.28000000000000114,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-24,54.0,54.0,52.29,53.31,222135527.8,4191440,26.64,1.71,57.8,54.9358058334387,0.0,0.0,-0.5814285714285715,-0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-25,53.0,54.12,53.0,53.7,141106219.0,2629430,30.67,1.12,57.455238095238094,54.68864466675097,0.0,0.0,-0.5814285714285715,-0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-28,54.25,54.85,54.12,54.42,69235661.41,1271490,37.75,1.15,57.13047619047618,54.634915733400774,0.0,0.0,-0.5814285714285715,-0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-29,54.86,54.92,53.66,53.87,114456021.4,2111810,34.71,1.26,56.79999999999999,54.481932586720625,1.0,0.0,-0.14333333333333323,-0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-30,52.51,53.11,52.5,53.0,128436000.8,2430070,30.34,1.37,56.42380952380952,54.18554606937651,0.0,0.0,-0.14333333333333323,-0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-31,53.0,53.61,52.3,53.6,135587633.5,2550260,36.53,1.31,56.04761904761904,54.068436855501204,1.0,0.0,-0.6550000000000011,-0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,52.32,53.18,52.1,52.6,143121839.9,2713900,31.32,1.5,55.636190476190464,53.77474948440097,0.0,1.0,-0.6550000000000011,-0.011428571428571186,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-04,52.6,53.16,52.49,52.59,144492248.2,2737120,31.27,0.67,55.286190476190455,53.53779958752078,0.0,0.0,-0.6550000000000011,-0.011428571428571186,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-05,53.01,53.17,51.72,51.72,131772297.1,2525510,27.02,1.45,54.87571428571428,53.174239670016625,0.0,1.0,-0.6550000000000011,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06,52.14,53.3,52.0,53.29,119746736.8,2261260,42.78,1.58,54.5852380952381,53.1973917360133,0.0,0.0,-0.6550000000000011,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08,53.1,53.65,52.82,53.65,89697094.06,1685360,45.8,0.83,54.3352380952381,53.28791338881065,0.0,0.0,-0.6550000000000011,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-11,54.46,54.57,53.05,53.28,122789172.1,2282180,43.17,1.52,54.073333333333345,53.28633071104852,1.0,0.0,0.16000000000000014,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-12,53.37,54.4,53.12,54.36,131902298.4,2451210,52.2,1.28,53.87380952380952,53.50106456883882,0.0,0.0,0.16000000000000014,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-13,54.05,55.2,53.74,54.85,257721554.9,4718760,55.78,1.46,53.78809523809524,53.770851655071056,1.0,0.0,0.3150000000000013,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-14,54.9,55.01,54.16,54.6,167401745.2,3063630,53.48,0.85,53.74809523809523,53.93668132405685,0.0,0.0,0.3150000000000013,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-15,54.8,55.29,54.42,55.29,172667283.9,3151680,58.76,0.87,53.75619047619047,54.20734505924548,0.0,0.0,0.3150000000000013,-0.19000000000000128,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-18,54.25,55.72,54.25,55.43,167194027.4,3018760,59.81,1.47,53.8552380952381,54.45187604739639,0.0,1.0,0.3150000000000013,0.31625000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-19,55.85,56.73,55.4,56.4,211557798.5,3759910,66.42,1.33,53.986666666666665,54.84150083791712,0.0,0.0,0.3150000000000013,0.31625000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-20,56.4,56.76,55.65,56.36,311959039.6,5550260,65.92,1.11,54.01857142857142,55.14520067033369,0.0,0.0,0.3150000000000013,0.31625000000000014,0.0,0.0,0.0,0.0,0.0,1.0
2012-06-21,56.36,56.86,54.6,54.71,113163844.0,2050680,48.77,2.26,54.043809523809514,55.05816053626696,1.0,0.0,0.2766666666666661,0.31625000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-22,54.91,55.17,54.25,54.6,98593136.65,1805320,47.84,0.92,54.077619047619045,54.96652842901357,0.0,0.0,0.2766666666666661,0.31625000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-25,53.72,53.72,52.9,53.01,77453124.14,1457150,36.48,1.7,54.06333333333333,54.57522274321086,0.0,0.0,0.2766666666666661,0.31625000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-26,53.49,54.2,52.55,53.0,70905735.69,1336320,36.42,1.65,54.03000000000001,54.26017819456869,1.0,0.0,-0.8866666666666655,0.31625000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-27,52.7,52.95,52.21,52.28,99591455.08,1895450,32.07,0.79,53.92809523809524,53.86414255565496,0.0,0.0,-0.8866666666666655,0.31625000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-28,52.13,52.49,51.45,51.93,84426320.37,1626120,30.1,1.04,53.835714285714296,53.47731404452397,0.0,1.0,-0.8866666666666655,-0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-29,53.39,53.5,52.95,53.42,60042809.11,1127340,45.98,1.57,53.8557142857143,53.46585123561918,0.0,0.0,-0.8866666666666655,-0.34999999999999964,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-02,53.39,53.86,52.97,53.86,60810064.93,1136780,49.77,0.89,53.86809523809523,53.54468098849535,0.0,0.0,-0.8866666666666655,-0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-03,53.99,55.34,53.88,55.0,55281366.24,1007320,58.3,1.48,53.98238095238095,53.835744790796284,0.0,0.0,-0.8866666666666655,-0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-04,54.8,55.42,54.55,55.2,44724970.61,811420,59.65,0.87,54.10666666666667,54.10859583263703,0.0,0.0,-0.8866666666666655,-0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-05,55.4,56.0,54.86,55.56,113752742.7,2048100,62.14,1.14,54.28952380952381,54.39887666610963,1.0,0.0,0.25714285714285673,-0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-06,54.8,55.05,54.03,54.59,60158744.91,1105640,52.36,1.53,54.35142857142856,54.43710133288771,0.0,0.0,0.25714285714285673,-0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-10,54.61,54.68,52.72,52.75,77383830.27,1452400,39.19,1.96,54.30857142857142,54.09968106631017,0.0,0.0,0.25714285714285673,-0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-11,52.92,53.45,52.31,52.6,67251312.43,1275170,38.31,1.14,54.276190476190465,53.79974485304814,0.0,0.0,0.25714285714285673,-0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-12,52.27,52.73,51.62,52.55,47574755.0,911300,37.99,1.11,54.19,53.54979588243851,0.0,1.0,0.25714285714285673,0.01888888888888829,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-13,53.0,53.55,52.83,53.55,43983535.2,824090,47.83,1.0,54.12809523809523,53.54983670595081,1.0,0.0,-0.49000000000000055,0.01888888888888829,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-16,53.4,53.49,52.31,52.65,70622066.34,1340090,41.21,1.24,54.03523809523809,53.36986936476065,0.0,0.0,-0.49000000000000055,0.01888888888888829,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-17,52.94,53.18,52.2,53.05,90679967.67,1715730,45.01,0.98,53.92857142857143,53.30589549180853,0.0,1.0,-0.49000000000000055,0.19333333333333513,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-18,52.5,53.7,52.5,53.69,45242186.93,846500,50.75,1.2,53.845714285714294,53.38271639344683,0.0,0.0,-0.49000000000000055,0.19333333333333513,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-19,53.94,54.61,53.72,54.4,113413776.4,2087480,56.43,0.92,53.75047619047619,53.586173114757464,1.0,0.0,0.26500000000000057,0.19333333333333513,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-20,53.7,54.05,53.17,53.17,70522013.86,1317010,46.08,1.23,53.59857142857144,53.50293849180598,0.0,0.0,0.26500000000000057,0.19333333333333513,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-23,52.08,52.28,51.31,52.24,95940856.59,1850610,39.86,1.86,53.480952380952374,53.25035079344479,0.0,1.0,0.26500000000000057,-0.22250000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-24,52.11,52.5,51.5,51.85,77073010.61,1487060,37.47,1.0,53.34999999999999,52.97028063475584,1.0,0.0,-0.7033333333333331,-0.22250000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-25,52.4,52.4,51.43,51.69,120625004.4,2329940,36.47,0.97,53.28714285714285,52.71422450780467,0.0,1.0,-0.7033333333333331,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-26,52.13,53.28,51.94,53.12,85154179.34,1620290,49.99,1.59,53.29285714285712,52.79537960624374,0.0,0.0,-0.7033333333333331,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-27,53.53,56.15,53.43,55.65,185853808.2,3365560,64.86,3.03,53.45333333333332,53.366303684994996,0.0,0.0,-0.7033333333333331,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-30,55.32,56.45,55.19,56.45,82123756.93,1470350,68.23,1.26,53.668571428571425,53.983042947996,0.0,0.0,-0.7033333333333331,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-31,56.5,56.56,55.1,55.1,93020582.52,1674870,57.74,1.46,53.74857142857142,54.206434358396805,1.0,0.0,0.8120000000000005,0.05999999999999872,0.0,0.0,1.187793427230049,0.0,0.0,0.0
2012-08-01,56.17,56.17,54.5,55.48,137465398.2,2485210,59.7,1.67,53.825714285714284,54.46114748671745,0.0,0.0,0.8120000000000005,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-02,54.9,55.38,54.29,54.6,97876899.71,1791640,53.26,1.19,53.80666666666666,54.48891798937397,0.0,1.0,0.8120000000000005,0.47666666666666657,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-03,55.7,56.43,55.7,56.37,110032831.7,1958110,62.43,1.83,53.862380952380946,54.865134391499176,0.0,0.0,0.8120000000000005,0.47666666666666657,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-06,56.1,58.0,55.89,57.37,110269343.2,1925250,66.6,2.11,53.94857142857142,55.36610751319934,0.0,0.0,0.8120000000000005,0.47666666666666657,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-07,57.88,58.35,56.65,56.65,82910219.59,1444170,61.11,1.7,54.04666666666668,55.62288601055947,1.0,0.0,0.3579999999999998,0.47666666666666657,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-08,56.74,57.99,56.67,57.97,99337571.93,1721820,66.76,1.34,54.295238095238105,56.09230880844758,0.0,0.0,0.3579999999999998,0.47666666666666657,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-09,57.8,58.2,57.07,57.83,95380296.17,1650000,65.62,1.13,54.54428571428572,56.43984704675807,0.0,0.0,0.3579999999999998,0.47666666666666657,0.0,0.0,0.0,0.0,0.0,1.0
2012-08-10,57.43,58.41,57.07,58.3,63815888.83,1101880,67.7,1.34,54.81809523809523,56.811877637406454,0.0,0.0,0.3579999999999998,0.47666666666666657,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-13,58.1,58.61,57.58,58.06,93051343.12,1601740,65.43,1.03,55.03285714285715,57.061502109925165,1.0,0.0,0.0649999999999995,0.47666666666666657,21.7500000000004,0.0,0.0,0.0,0.0,1.0
2012-08-14,57.98,58.57,56.9,57.12,99311475.28,1716940,57.0,1.67,55.24571428571429,57.073201687940134,0.0,0.0,0.0649999999999995,0.47666666666666657,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-15,57.37,57.37,56.66,57.24,93255259.48,1634930,57.78,0.71,55.44523809523809,57.10656135035211,0.0,1.0,0.0649999999999995,0.26333333333333303,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-16,57.94,58.56,57.38,58.35,134528788.1,2317760,64.49,1.32,55.66714285714285,57.355249080281695,0.0,0.0,0.0649999999999995,0.26333333333333303,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-17,58.63,58.8,57.93,58.17,78267144.43,1345130,62.67,0.87,55.846666666666664,57.51819926422536,1.0,0.0,0.04749999999999943,0.26333333333333303,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-20,58.07,58.48,57.62,58.3,68776583.55,1182950,63.51,0.86,56.09095238095239,57.67455941138029,0.0,1.0,0.04749999999999943,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-21,58.8,59.23,57.66,58.0,96543533.1,1651450,60.02,1.57,56.3652380952381,57.73964752910423,1.0,0.0,0.21499999999999986,0.3200000000000003,0.0,0.0,2.1914893617021107,0.0,0.0,0.0
2012-08-22,57.55,58.61,57.42,58.45,156585105.4,2694490,63.41,1.19,56.67952380952382,57.88171802328338,0.0,0.0,0.21499999999999986,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-23,57.81,59.19,57.15,57.51,123303708.6,2139370,52.87,2.04,56.95666666666667,57.807374418626715,1.0,0.0,-0.019999999999999574,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-24,57.18,57.83,56.86,57.42,102176682.5,1781030,51.94,0.97,57.161428571428566,57.72989953490138,0.0,0.0,-0.019999999999999574,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-27,57.42,57.43,56.86,57.18,68638416.74,1201020,49.34,0.57,57.23428571428572,57.61991962792111,0.0,0.0,-0.019999999999999574,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-28,57.1,57.73,57.0,57.4,55810195.05,971270,51.83,0.73,57.27952380952382,57.57593570233689,1.0,0.0,-0.48666666666666697,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-29,57.6,57.6,56.09,56.3,98391812.96,1741160,40.6,1.51,57.336666666666666,57.320748561869515,0.0,0.0,-0.48666666666666697,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-30,56.09,56.65,55.92,56.17,71891655.79,1278890,39.46,0.73,57.36952380952381,57.09059884949561,0.0,0.0,-0.48666666666666697,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-31,56.75,57.2,55.55,56.15,147120745.5,2612080,39.27,1.65,57.44333333333333,56.90247907959649,1.0,1.0,-0.17666666666666467,-0.23000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-03,56.4,56.55,55.99,56.23,36790046.87,654640,40.56,0.56,57.43666666666667,56.767983263677195,0.0,0.0,-0.17666666666666467,-0.23000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-04,56.18,56.18,55.17,55.25,57892104.97,1042950,31.38,1.06,57.33571428571428,56.46438661094176,0.0,1.0,-0.17666666666666467,-0.18999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-05,55.7,56.15,55.2,55.86,63302347.65,1137590,40.77,0.95,57.29809523809523,56.34350928875341,0.0,0.0,-0.17666666666666467,-0.18999999999999773,0.0,5.812500000000123,0.0,0.0,0.0,0.0
2012-09-06,56.0,57.35,56.0,57.3,103572154.8,1823590,56.56,1.49,57.26619047619046,56.53480743100273,0.0,0.0,-0.17666666666666467,-0.18999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-10,58.23,58.4,57.31,57.33,59485763.19,1030150,56.83,1.1,57.24238095238094,56.69384594480219,0.0,0.0,-0.17666666666666467,-0.18999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,57.34,58.5,57.34,58.37,109427510.2,1879990,65.24,1.17,57.24571428571427,57.02907675584176,0.0,0.0,-0.17666666666666467,-0.18999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-12,58.62,58.97,58.13,58.97,84880770.92,1445300,69.15,0.84,57.28904761904761,57.41726140467341,0.0,0.0,-0.17666666666666467,-0.18999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-13,58.75,61.05,58.57,60.85,236879091.7,3955220,77.9,2.48,57.466666666666654,58.103809123738735,0.0,0.0,-0.17666666666666467,-0.18999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-14,61.0,62.32,60.72,61.17,182305512.8,2969530,79.04,1.6,57.653809523809514,58.71704729899099,1.0,0.0,0.5688888888888886,-0.18999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-17,61.0,61.63,60.42,60.72,98154904.89,1608010,73.08,1.21,57.766666666666666,59.117637839192795,0.0,0.0,0.5688888888888886,-0.18999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-18,60.8,61.05,60.41,60.72,76298877.96,1256160,73.08,0.64,57.88809523809524,59.43811027135424,0.0,1.0,0.5688888888888886,0.5822222222222216,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-19,60.91,61.41,60.42,60.48,90255278.21,1482050,69.54,0.99,57.99190476190477,59.6464882170834,1.0,0.0,-0.30333333333333456,0.5822222222222216,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-20,60.3,60.94,59.87,60.65,89784855.7,1484490,70.67,1.07,58.118095238095236,59.84719057366673,0.0,1.0,-0.30333333333333456,-0.2699999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-21,61.04,61.13,60.3,60.39,64530682.84,1064220,66.43,0.83,58.21047619047621,59.95575245893339,1.0,0.0,-0.13999999999999702,-0.2699999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-24,60.49,60.84,59.86,60.78,46036778.14,760360,69.52,0.98,58.36619047619049,60.12060196714671,0.0,0.0,-0.13999999999999702,-0.2699999999999996,0.0,2.241379310344829,0.0,0.0,0.0,0.0
2012-09-25,60.9,60.9,59.27,59.4,129991119.2,2171750,50.88,1.63,58.46047619047621,59.97648157371737,1.0,0.0,-0.11500000000000199,-0.2699999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-26,59.11,59.5,58.65,59.4,156484560.0,2646190,50.88,0.85,58.56619047619049,59.861185258973904,0.0,1.0,-0.11500000000000199,-0.3049999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-27,59.51,59.78,58.79,59.02,72746384.55,1227660,46.53,0.99,58.643333333333345,59.69294820717913,1.0,0.0,-0.5599999999999987,-0.3049999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-28,58.69,58.71,57.8,58.15,108610978.4,1864030,38.14,1.22,58.73142857142858,59.384358565743305,0.0,1.0,-0.5599999999999987,-0.4250000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,58.25,59.14,58.24,58.5,91664926.21,1560590,42.81,0.99,58.84238095238096,59.20748685259465,1.0,0.0,-0.3200000000000003,-0.4250000000000007,0.0,2.1599999999999966,0.0,0.0,0.0,0.0
